zip;city;sex;age;category;magenta_1;sim_4g;arpu
7400;Kaposvár;F;39;LAK;0;0;1
2045;Törökbálint;F;61;LAK;0;1;1
5200;Törökszentmiklós;F;42;LAK;0;0;1
2600;Vác;M;56;LAK;0;1;1
4400;Nyíregyháza;F;;LAK;0;0;1
1033;Budapest;M;73;LAK;0;1;2
1153;Budapest;M;64;LAK;0;1;1
3300;Eger;F;57;LAK;0;1;1
3300;Eger;M;27;LAK;0;0;1
4181;Nádudvar;M;50;LAK;0;1;1
9200;Mosonmagyaróvár;M;42;LAK;0;1;2
5668;Nagybánhegyes;F;43;LAK;0;1;1
1085;Budapest;F;66;LAK;0;1;1
2132;Göd;F;37;LAK;0;1;1
2318;Szigetszentmárton;M;37;LAK;0;0;1
1163;Budapest;M;63;LAK;0;1;1
2133;Sződliget;M;46;LAK;0;1;1
5530;Vésztő;M;53;LAK;0;1;2
1119;Budapest;;;LAK;0;1;1
2181;Iklad;M;;LAK;0;0;1
4011;Debrecen;;;SH+;0;0;1
1188;Budapest;F;23;LAK;0;1;1
4031;Debrecen;F;34;LAK;0;0;1
1211;Budapest;M;42;LAK;0;1;1
1211;Budapest;M;42;LAK;0;1;1
3868;Encs;M;34;LAK;0;1;2
3530;Miskolc;F;20;LAK;0;1;2
2051;Biatorbágy;M;47;LAK;0;1;1
3399;Andornaktálya;M;59;LAK;0;0;1
1195;Budapest;M;51;LAK;0;1;1
4064;Nagyhegyes;F;25;LAK;0;1;1
6230;Soltvadkert;M;59;LAK;0;0;1
1044;Budapest;;;TSS;0;1;5
2459;Rácalmás;M;23;LAK;0;1;1
2463;Tordas;M;41;LAK;0;1;1
2484;Gárdony;M;49;LAK;0;1;1
1108;Budapest;M;38;LAK;0;0;1
3700;Kazincbarcika;M;40;LAK;0;1;1
6077;Orgovány;M;36;LAK;0;0;2
9700;Szombathely;F;68;LAK;0;0;1
1211;Budapest;M;42;LAK;0;1;1
3300;Eger;F;37;LAK;0;1;1
2072;Zsámbék;;;SMB;0;1;3
8800;Nagykanizsa;M;48;LAK;0;1;1
1238;Budapest;;;SH+;0;0;1
1054;Budapest;;;TSS;0;1;1
2120;Dunakeszi;M;20;LAK;0;1;1
6135;Csólyospálos;F;55;LAK;0;0;2
1124;Budapest;F;51;LAK;0;1;4
5100;Jászberény;;;SMB;0;0;1
2750;Nagykőrös;M;71;LAK;0;1;1
7632;Pécs;F;64;LAK;0;0;1
8999;Zalalövő;M;31;LAK;0;0;1
4481;Nyíregyháza;F;44;LAK;0;1;1
2629;Márianosztra;;;TSS;0;1;3
4030;Debrecen;;;TSS;0;1;1
3462;Borsodivánka;;;LAK;0;1;1
8640;Fonyód;F;;LAK;0;0;1
2484;Gárdony;M;;LAK;0;0;1
2738;Cegléd;F;20;LAK;0;1;1
6000;Kecskemét;M;54;LAK;0;1;2
8229;Csopak;;;TSS;0;1;1
2132;Göd;;;TSS;0;1;1
8088;Tabajd;M;61;LAK;0;0;1
1087;Budapest;;;TSS;0;1;1
2668;Patvarc;M;49;LAK;0;1;1
1051;Budapest;F;77;LAK;0;0;1
8966;Lenti;F;43;LAK;0;1;1
3809;Abaújszolnok;;;SH+;0;1;1
7361;Kaposszekcső;M;42;LAK;0;0;1
9700;Szombathely;;;SH+;0;1;1
2144;Kerepes;F;44;LAK;0;0;1
4130;Derecske;;;LAK;0;0;2
6795;Bordány;F;36;LAK;0;0;1
1119;Budapest;F;42;LAK;0;1;1
6724;Szeged;;;TSS;0;1;1
1086;Budapest;F;67;LAK;0;0;1
3024;Lőrinci;F;32;LAK;0;0;1
1224;Budapest;;;TSS;0;1;1
3809;Abaújszolnok;;;SH+;0;0;1
1081;Budapest;F;43;LAK;0;0;1
2141;Csömör;M;48;LAK;0;0;1
4110;Biharkeresztes;F;54;LAK;0;1;2
1194;Budapest;F;41;LAK;0;1;3
6050;Lajosmizse;F;;LAK;0;0;1
2316;Tököl;F;54;LAK;0;1;2
1042;Budapest;M;82;LAK;0;0;1
5622;Köröstarcsa;F;;LAK;0;0;1
2045;Törökbálint;;;SH+;0;0;3
2315;Szigethalom;M;29;LAK;0;1;3
3922;Taktaharkány;F;50;LAK;1;1;1
2120;Dunakeszi;F;47;LAK;1;1;1
3000;Hatvan;;;TSS;0;1;1
4251;Hajdúsámson;M;25;LAK;0;1;2
8921;Zalaszentiván;F;23;LAK;0;1;5
6050;Lajosmizse;;;SMB;0;1;2
3000;Hatvan;;;TSS;0;0;1
5667;Magyarbánhegyes;M;44;LAK;0;1;1
6724;Szeged;;;TSS;0;1;1
6400;Kiskunhalas;M;38;LAK;0;0;1
1171;Budapest;F;41;LAK;0;1;3
2040;Budaörs;;;TSS;0;1;5
1131;Budapest;;;SH+;0;1;2
5900;Orosháza;M;50;LAK;0;1;4
3325;Noszvaj;F;49;LAK;0;1;1
6000;Kecskemét;M;;LAK;0;0;1
2013;Pomáz;F;21;LAK;0;1;3
1139;Budapest;F;50;LAK;0;1;1
6800;Hódmezővásárhely;M;27;LAK;0;1;2
8201;Veszprém;;;SMB;0;0;3
7100;Szekszárd;M;63;LAK;0;1;1
8000;Székesfehérvár;M;48;LAK;0;1;1
4031;Debrecen;M;;SH+;0;1;1
5600;Békéscsaba;M;47;LAK;0;0;1
5136;Jászszentandrás;;;SH+;0;1;1
1031;Budapest;M;29;LAK;0;1;1
9955;Szentgotthárd;;;SMB;0;1;2
6454;Bácsborsód;;;SMB;0;1;2
1157;Budapest;F;59;LAK;0;1;1
7144;Decs;M;50;LAK;0;0;1
1453;Budapest;;;TSS;0;1;1
6724;Szeged;M;82;LAK;0;1;2
1205;Budapest;F;32;LAK;0;1;4
1034;Budapest;;;TSS;0;1;5
4400;Nyíregyháza;F;33;LAK;0;1;1
5126;Jászfényszaru;M;37;LAK;0;1;1
2113;Erdőkertes;M;50;LAK;0;0;1
1105;Budapest;M;73;LAK;0;0;1
6114;Bugac;M;64;LAK;0;0;1
2120;Dunakeszi;F;25;LAK;0;1;1
6724;Szeged;;;TSS;0;1;1
1032;Budapest;M;24;LAK;0;1;1
8132;Lepsény;F;39;LAK;0;0;1
2200;Monor;M;34;LAK;0;1;1
7255;Nagyberki;F;37;LAK;0;1;2
2730;Albertirsa;F;23;LAK;0;1;1
8900;Zalaegerszeg;;;SMB;0;0;3
6136;Harkakötöny;M;62;LAK;0;1;2
7013;Cece;F;38;LAK;0;1;4
2373;Dabas;M;23;LAK;0;0;1
1042;Budapest;;;SH+;0;1;1
1117;Budapest;;;SMB;0;1;1
5540;Szarvas;M;41;LAK;0;0;1
1067;Budapest;;;SH+;0;1;1
5350;Tiszafüred;F;46;LAK;0;1;1
5200;Törökszentmiklós;M;24;LAK;0;1;2
3794;Boldva;;;TSS;0;0;1
4553;Apagy;M;30;LAK;0;1;2
8651;Balatonszabadi;F;37;LAK;0;0;1
9024;Győr;F;55;LAK;0;1;1
2013;Pomáz;M;56;LAK;0;0;1
8900;Zalaegerszeg;F;51;LAK;0;1;1
1161;Budapest;;;SH+;0;1;1
1078;Budapest;;;LAK;0;0;1
1135;Budapest;;;TSS;0;1;1
9431;Fertőd;;;TSS;0;1;1
2000;Szentendre;M;36;LAK;0;1;1
9651;Uraiújfalu;F;;LAK;0;0;2
1077;Budapest;F;29;LAK;0;1;2
1156;Budapest;F;52;LAK;0;1;2
5600;Békéscsaba;F;41;LAK;0;1;1
6791;Szeged;M;27;LAK;0;1;1
2457;Adony;M;55;LAK;0;1;3
9730;Kőszeg;;;TSS;0;1;1
1211;Budapest;M;49;LAK;0;1;2
6347;Érsekcsanád;M;;LAK;0;0;1
5083;Kengyel;M;38;LAK;0;1;1
4060;Balmazújváros;M;;SH+;0;1;3
7133;Fadd;M;24;LAK;0;1;2
1158;Budapest;;;TSS;0;1;1
8300;Tapolca;M;42;LAK;0;1;1
7184;Lengyel;M;58;LAK;0;1;1
4274;Hosszúpályi;M;62;LAK;0;1;1
1141;Budapest;;;SH+;0;0;1
3434;Mályi;;;SMB;0;1;2
8360;Keszthely;F;;LAK;0;1;1
4331;Nyírcsászári;F;35;LAK;0;1;3
8960;Lenti;;;TSS;0;0;1
8900;Zalaegerszeg;;;SH+;0;1;1
1223;Budapest;M;64;LAK;0;0;1
4225;Debrecen;F;26;LAK;0;1;2
6100;Kiskunfélegyháza;F;;LAK;0;0;1
2017;Pócsmegyer;M;44;LAK;0;0;1
6724;Szeged;F;32;LAK;0;1;1
6724;Szeged;F;65;LAK;0;1;1
5400;Mezőtúr;F;26;LAK;0;1;4
3000;Hatvan;M;53;LAK;0;0;1
3562;Onga;F;45;LAK;0;1;2
3416;Tard;F;26;LAK;0;1;2
1062;Budapest;;;TSS;0;1;1
6400;Kiskunhalas;;;TSS;0;1;5
8400;Ajka;M;42;LAK;0;0;1
2038;Sóskút;M;28;LAK;0;1;1
6100;Kiskunfélegyháza;F;41;LAK;0;0;1
8900;Zalaegerszeg;M;49;LAK;0;1;1
6032;Nyárlőrinc;M;45;LAK;0;1;1
1238;Budapest;F;50;LAK;0;0;1
1117;Budapest;;;SH+;0;1;1
1013;Budapest;M;;LAK;0;1;1
1095;Budapest;M;40;LAK;0;0;1
2315;Szigethalom;;;SH+;0;1;2
5000;Szolnok;F;;LAK;0;0;1
1026;Budapest;;;LAK;0;1;1
8230;Balatonfüred;;;LAK;0;1;2
1148;Budapest;;;SH+;0;1;1
6791;Szeged;M;72;LAK;0;0;2
1149;Budapest;;;TSS;0;1;1
1124;Budapest;M;47;LAK;0;1;1
6600;Szentes;F;54;LAK;0;1;2
2230;Gyömrő;F;58;LAK;0;1;1
7514;Tarany;M;62;LAK;0;1;1
5666;Medgyesegyháza;;;SMB;0;1;1
1037;Budapest;;;LAK;0;1;1
1223;Budapest;;;SH+;0;0;1
8900;Zalaegerszeg;;;SH+;0;1;2
1089;Budapest;M;;LAK;0;0;1
9900;Körmend;F;52;LAK;0;1;2
2132;Göd;;;TSS;0;1;1
3600;Ózd;F;23;LAK;0;1;1
5700;Gyula;;;TSS;0;1;1
3528;Miskolc;F;47;LAK;0;1;2
4080;Hajdúnánás;F;37;LAK;0;1;1
1194;Budapest;F;40;LAK;0;1;2
2464;Gyúró;M;41;LAK;0;0;1
9151;Abda;;;SH+;0;1;1
5051;Zagyvarékas;F;75;LAK;0;0;1
4461;Nyírtelek;F;34;LAK;0;0;1
1183;Budapest;F;63;LAK;0;1;2
6727;Szeged;F;40;LAK;0;1;1
5000;Szolnok;F;;LAK;0;0;1
5430;Tiszaföldvár;M;28;LAK;0;0;2
1144;Budapest;M;53;LAK;0;1;2
4254;Nyíradony;F;35;LAK;0;1;1
3535;Miskolc;M;67;LAK;0;0;1
4200;Hajdúszoboszló;;;TSS;0;1;1
9153;Öttevény;F;;LAK;0;0;1
1037;Budapest;F;49;LAK;1;1;1
4163;Szerep;M;;LAK;0;0;1
8191;Öskü;F;47;LAK;0;1;3
6724;Szeged;;;TSS;0;1;1
2454;Iváncsa;;;SMB;0;1;3
2697;Szanda;M;76;LAK;0;1;3
1138;Budapest;;;SMB;0;1;1
4400;Nyíregyháza;M;27;LAK;0;1;1
4400;Nyíregyháza;M;26;LAK;0;1;1
5300;Karcag;F;40;LAK;0;1;1
1108;Budapest;M;38;LAK;0;0;1
6725;Szeged;M;76;LAK;0;1;2
8943;Bocfölde;M;41;LAK;1;1;3
2659;Érsekvadkert;M;31;LAK;0;0;1
5440;Kunszentmárton;M;;LAK;0;0;1
8060;Mór;;;LAK;0;0;2
1453;Budapest;;;TSS;0;1;1
2600;Vác;M;;SH+;0;1;2
1211;Budapest;M;42;LAK;0;0;1
2120;Dunakeszi;F;63;LAK;0;1;1
5622;Köröstarcsa;F;39;LAK;0;0;1
1116;Budapest;;;SH+;0;1;1
1054;Budapest;;;TSS;0;1;3
8229;Csopak;;;TSS;0;0;1
4274;Hosszúpályi;M;73;LAK;0;1;1
4002;Debrecen;M;27;LAK;0;0;1
8060;Mór;M;47;LAK;0;1;1
3532;Miskolc;M;75;LAK;0;1;3
7500;Nagyatád;F;47;LAK;1;0;3
3300;Eger;;;SH+;0;1;5
7400;Kaposvár;M;59;LAK;0;0;1
4966;Vámosoroszi;;;SMB;0;0;1
3534;Miskolc;F;69;LAK;0;1;1
4554;Nyírtét;F;30;LAK;0;0;1
8360;Keszthely;;;SH+;0;1;1
5940;Tótkomlós;M;;LAK;0;0;1
2840;Oroszlány;F;35;LAK;0;1;2
2000;Szentendre;M;62;LAK;0;1;1
4032;Debrecen;;;SH+;0;1;1
5054;Jászalsószentgyörgy;F;27;LAK;0;1;2
2030;Érd;F;43;LAK;0;0;1
9500;Celldömölk;F;43;LAK;0;0;1
1108;Budapest;M;38;LAK;0;0;1
2241;Sülysáp;;;SMB;0;1;2
1042;Budapest;;;SH+;0;1;1
1158;Budapest;F;62;LAK;0;1;1
1215;Budapest;M;49;LAK;0;1;1
1211;Budapest;M;42;LAK;0;0;1
2360;Gyál;F;37;LAK;0;1;1
1211;Budapest;M;42;LAK;0;1;1
7671;Zók;M;43;LAK;0;1;2
7400;Kaposvár;M;40;LAK;0;0;2
8692;Szőlősgyörök;M;42;LAK;0;0;1
8452;Halimba;F;44;LAK;0;0;1
4085;Hajdúnánás;;;SMB;0;1;1
8423;Szápár;F;71;LAK;0;0;1
2314;Halásztelek;F;22;LAK;0;1;1
7150;Bonyhád;F;;LAK;0;0;1
1211;Budapest;M;42;LAK;0;1;1
4243;Téglás;F;28;LAK;0;1;1
9341;Kisfalud;M;61;LAK;0;1;1
5711;Gyula;F;;LAK;0;0;1
7476;Kaposszerdahely;M;86;LAK;0;1;3
3832;Léh;M;84;LAK;0;0;1
1041;Budapest;M;50;LAK;0;1;3
1211;Budapest;M;42;LAK;0;1;1
8900;Zalaegerszeg;M;29;LAK;0;0;1
6353;Dusnok;;;SH+;0;1;3
9475;Répcevis;;;SMB;0;1;4
2151;Fót;F;53;LAK;0;0;1
7133;Fadd;F;42;LAK;0;1;1
6454;Bácsborsód;;;SMB;0;1;2
2330;Dunaharaszti;;;SMB;0;1;3
3300;Eger;F;60;LAK;0;1;1
1095;Budapest;;;TSS;0;0;1
4456;Tiszadob;M;61;LAK;0;0;1
8175;Balatonfűzfő;M;64;LAK;0;1;4
1391;Budapest;;;TSS;0;1;1
2890;Tata;F;33;LAK;0;1;2
1453;Budapest;;;TSS;0;1;1
1156;Budapest;F;36;LAK;0;1;1
1047;Budapest;F;;LAK;0;0;1
4200;Hajdúszoboszló;M;47;LAK;0;0;1
1202;Budapest;F;44;LAK;0;0;1
2433;Sárosd;M;26;LAK;0;1;1
4372;Nyírbéltek;;;LAK;0;0;1
1211;Budapest;M;42;LAK;0;0;1
1042;Budapest;;;SH+;0;1;1
1042;Budapest;;;SH+;0;1;1
8100;Várpalota;M;67;LAK;0;0;1
1108;Budapest;M;38;LAK;0;0;1
4033;Debrecen;F;33;LAK;0;1;1
1087;Budapest;;;TSS;0;1;1
7960;Sellye;M;54;LAK;0;0;1
1213;Budapest;M;44;LAK;0;1;1
2234;Maglód;M;54;LAK;0;1;2
1048;Budapest;F;60;LAK;0;1;2
5000;Szolnok;M;57;LAK;0;1;2
2072;Zsámbék;M;38;LAK;0;1;1
5700;Gyula;;;SMB;0;0;2
7261;Kaposhomok;M;26;LAK;0;1;2
4281;Létavértes;M;29;LAK;0;0;1
6500;Baja;F;50;LAK;0;1;1
2111;Szada;F;40;LAK;0;1;1
8360;Keszthely;;;TSS;0;1;1
2120;Dunakeszi;M;39;LAK;0;1;1
1087;Budapest;;;TSS;0;1;1
4026;Debrecen;;;SH+;0;1;1
3711;Szirmabesenyő;F;45;LAK;0;0;1
2092;Budakeszi;F;38;LAK;0;0;1
8417;Csetény;M;48;LAK;0;1;1
5300;Karcag;M;63;LAK;0;1;1
3400;Mezőkövesd;M;53;LAK;0;1;1
3355;Kápolna;M;54;LAK;0;1;1
7370;Sásd;M;49;LAK;0;1;1
1054;Budapest;;;TSS;0;1;2
1116;Budapest;;;SMB;0;1;1
8992;Zalaboldogfa;;;SMB;0;1;1
3922;Taktaharkány;F;;LAK;0;0;1
4400;Nyíregyháza;F;49;LAK;0;1;1
1174;Budapest;M;44;LAK;0;0;1
8000;Székesfehérvár;F;41;LAK;0;1;1
1453;Budapest;;;TSS;0;1;1
3300;Eger;;;SMB;0;1;4
1083;Budapest;;;SH+;0;1;1
2765;Farmos;M;24;LAK;0;1;2
2310;Szigetszentmiklós;M;86;LAK;0;1;1
5100;Jászberény;M;26;LAK;0;1;3
1074;Budapest;M;72;LAK;0;1;3
2030;Érd;M;45;LAK;0;1;1
4274;Hosszúpályi;M;26;LAK;0;0;1
1108;Budapest;F;43;LAK;0;0;1
4751;Kocsord;;;SMB;0;0;2
5126;Jászfényszaru;M;;LAK;0;0;1
3300;Eger;M;50;LAK;0;0;1
5515;Ecsegfalva;F;54;LAK;0;0;1
8831;Nagykanizsa;M;31;LAK;0;1;1
9400;Sopron;;;TSS;0;1;5
1025;Budapest;;;TSS;0;1;1
1182;Budapest;F;35;LAK;0;1;2
8971;Zalabaksa;;;TSS;0;1;1
9012;Győr;;;SH+;0;1;3
9025;Győr;F;24;LAK;0;0;1
1214;Budapest;;;SMB;0;1;5
5600;Békéscsaba;M;22;LAK;0;1;1
8945;Bak;;;LAK;0;1;2
2083;Solymár;M;;LAK;0;0;1
2840;Oroszlány;F;26;LAK;0;1;2
3400;Mezőkövesd;M;;LAK;0;0;1
7570;Barcs;F;26;LAK;0;1;1
3069;Alsótold;F;23;LAK;0;0;1
8300;Tapolca;F;20;LAK;0;1;1
1135;Budapest;M;46;LAK;0;1;3
6000;Kecskemét;;;SMB;0;1;5
7726;Véménd;;;TSS;0;1;5
3300;Eger;F;;LAK;0;0;1
9012;Győr;F;59;LAK;0;1;1
2013;Pomáz;M;50;LAK;0;0;1
2310;Szigetszentmiklós;M;49;LAK;0;1;1
1184;Budapest;;;SH+;0;1;1
1054;Budapest;;;TSS;0;1;5
5244;Tiszaszőlős;M;39;LAK;0;1;1
1476;Budapest;;;TSS;0;1;1
5462;Cibakháza;F;56;LAK;0;1;1
1212;Budapest;M;31;LAK;0;1;1
7349;Szászvár;M;18;LAK;0;0;1
1087;Budapest;;;TSS;0;0;1
4400;Nyíregyháza;F;;LAK;0;0;1
9154;Mosonszentmiklós;M;51;LAK;0;1;1
8127;Aba;F;51;LAK;0;0;1
6800;Hódmezővásárhely;F;47;LAK;0;1;1
1042;Budapest;;;SH+;0;1;1
2225;Üllő;;;SH+;0;1;1
2360;Gyál;M;41;LAK;0;1;2
8971;Zalabaksa;;;TSS;0;1;1
7272;Gölle;;;SH+;0;0;1
5121;Jászjákóhalma;M;53;LAK;0;1;2
1046;Budapest;;;SH+;0;1;1
2462;Martonvásár;;;SH+;0;0;1
1061;Budapest;F;45;LAK;0;1;1
1164;Budapest;;;SH+;0;1;3
8000;Székesfehérvár;F;57;LAK;0;1;1
5752;Medgyesegyháza;F;28;LAK;0;1;1
1121;Budapest;;;SH+;0;1;1
2040;Budaörs;;;TSS;0;1;5
6343;Miske;M;68;LAK;0;1;2
1027;Budapest;;;TSS;0;1;2
7100;Szekszárd;M;59;LAK;0;1;3
4025;Debrecen;M;;LAK;0;0;1
3041;Héhalom;M;35;LAK;0;1;1
7557;Barcs;M;51;LAK;0;1;2
4245;Érpatak;F;;LAK;0;0;1
5300;Karcag;F;43;LAK;0;0;1
7940;Szentlőrinc;F;53;LAK;0;1;1
2400;Dunaújváros;M;39;LAK;0;1;1
7664;Berkesd;M;58;LAK;0;1;1
5516;Körösladány;M;32;LAK;0;1;1
1211;Budapest;M;65;LAK;0;0;1
1054;Budapest;;;TSS;0;1;3
1554;Budapest;;;SMB;0;1;2
7064;Gyönk;M;42;LAK;0;1;1
1108;Budapest;M;38;LAK;0;0;2
1042;Budapest;;;SH+;0;1;1
1215;Budapest;M;49;LAK;0;1;1
1131;Budapest;M;39;LAK;0;1;2
1045;Budapest;F;;SH+;0;1;1
2030;Érd;M;;LAK;0;0;1
3626;Hangony;F;51;LAK;0;0;1
1144;Budapest;F;42;LAK;0;1;3
3780;Edelény;;;SMB;0;1;2
9300;Csorna;M;;LAK;0;0;1
5600;Békéscsaba;M;32;LAK;0;1;1
1039;Budapest;M;;LAK;0;0;1
6728;Szeged;F;79;LAK;0;1;1
2524;Nagysáp;F;;LAK;0;0;1
9245;Mosonszolnok;M;39;LAK;0;0;1
6793;Forráskút;M;65;LAK;0;0;1
4060;Balmazújváros;F;;LAK;0;0;1
7285;Törökkoppány;M;36;LAK;1;1;1
8000;Székesfehérvár;F;44;LAK;0;1;1
3535;Miskolc;M;;LAK;0;1;1
2371;Dabas;M;39;LAK;0;0;1
2890;Tata;;;SH+;0;1;2
4445;Nagycserkesz;;;SMB;0;1;1
1181;Budapest;M;47;LAK;0;1;3
3600;Ózd;;;SH+;0;1;1
8900;Zalaegerszeg;M;80;LAK;0;0;1
2900;Komárom;F;39;LAK;0;0;1
2375;Tatárszentgyörgy;F;39;LAK;0;0;1
6724;Szeged;;;TSS;0;1;1
1117;Budapest;;;TSS;0;1;5
1238;Budapest;;;SH+;0;1;1
9025;Győr;M;56;LAK;0;1;3
1165;Budapest;F;24;LAK;0;1;3
7634;Pécs;M;29;LAK;0;1;1
8111;Seregélyes;F;46;LAK;0;1;2
1138;Budapest;;;SMB;0;1;5
8861;Szepetnek;F;76;LAK;0;1;1
6760;Kistelek;F;54;LAK;0;1;5
1095;Budapest;M;67;LAK;0;0;1
7020;Dunaföldvár;F;57;LAK;0;1;1
1117;Budapest;;;SMB;0;1;1
6422;Tompa;M;51;LAK;0;1;3
2225;Üllő;M;33;LAK;1;1;4
8500;Pápa;M;54;LAK;0;1;2
1087;Budapest;M;39;LAK;0;1;1
1211;Budapest;M;42;LAK;0;0;1
8354;Karmacs;M;21;LAK;0;1;1
9700;Szombathely;;;TSS;0;0;1
1191;Budapest;M;30;LAK;0;1;1
6800;Hódmezővásárhely;M;37;LAK;1;1;2
1052;Budapest;M;48;LAK;0;0;1
4025;Debrecen;;;SH+;0;1;2
1211;Budapest;M;42;LAK;0;1;1
1118;Budapest;M;41;LAK;0;1;1
2870;Kisbér;F;54;LAK;0;0;1
2890;Tata;;;SH+;0;1;4
6320;Solt;F;29;LAK;0;1;1
7443;Alsóbogát;;;SMB;0;1;1
8693;Lengyeltóti;M;35;LAK;0;1;1
3104;Salgótarján;M;25;LAK;0;1;1
8000;Székesfehérvár;M;57;LAK;0;0;2
1116;Budapest;;;TSS;0;1;1
2500;Esztergom;F;26;LAK;0;1;1
2000;Szentendre;;;TSS;0;1;2
8430;Bakonyszentkirály;M;59;LAK;0;1;1
2151;Fót;M;;LAK;0;0;1
9900;Körmend;M;48;LAK;0;1;1
3033;Rózsaszentmárton;F;65;LAK;0;0;2
1117;Budapest;;;SMB;0;1;3
5430;Tiszaföldvár;M;38;LAK;0;1;1
1201;Budapest;M;24;LAK;0;0;1
5540;Szarvas;;;SH+;0;0;1
7954;Gilvánfa;F;28;LAK;0;1;1
5630;Békés;M;75;LAK;0;0;1
1453;Budapest;;;TSS;0;1;1
7516;Berzence;F;36;LAK;0;0;1
2523;Sárisáp;M;23;LAK;0;1;2
7400;Kaposvár;M;55;LAK;0;0;1
2200;Monor;M;;LAK;0;0;1
3516;Miskolc;;;TSS;0;1;2
2700;Cegléd;F;38;LAK;0;1;3
1223;Budapest;;;SMB;0;1;1
4751;Kocsord;F;31;LAK;0;0;1
4032;Debrecen;M;40;LAK;0;1;2
8595;Kup;M;42;LAK;0;0;1
7100;Szekszárd;F;44;LAK;0;1;1
2424;Előszállás;F;25;LAK;0;0;3
7400;Kaposvár;F;75;LAK;0;0;1
3752;Szendrő;F;41;LAK;0;0;1
4285;Álmosd;F;36;LAK;0;1;1
1045;Budapest;F;43;LAK;0;1;3
1087;Budapest;;;TSS;0;1;1
4031;Debrecen;M;37;LAK;0;1;1
6235;Bócsa;M;32;LAK;0;1;1
1043;Budapest;;;SMB;0;1;1
2373;Dabas;M;37;LAK;1;1;3
1016;Budapest;F;82;LAK;0;0;1
1136;Budapest;;;TSS;0;1;1
2015;Szigetmonostor;M;27;LAK;0;1;1
9400;Sopron;M;26;LAK;0;1;1
6034;Helvécia;M;28;LAK;0;1;2
8900;Zalaegerszeg;F;67;LAK;0;1;2
2100;Gödöllő;M;63;LAK;0;0;1
2314;Halásztelek;F;69;LAK;0;1;1
1112;Budapest;;;TSS;0;0;1
4220;Hajdúböszörmény;;;SMB;0;1;3
1078;Budapest;;;LAK;0;1;1
4028;Debrecen;;;SH+;0;1;1
5300;Karcag;M;37;LAK;0;1;1
1037;Budapest;;;TSS;0;0;1
1133;Budapest;F;31;LAK;0;1;1
1165;Budapest;F;;LAK;0;0;1
1131;Budapest;M;38;LAK;0;1;1
1103;Budapest;;;TSS;0;0;1
5800;Mezőkovácsháza;M;;LAK;0;0;1
3104;Salgótarján;;;TSS;0;0;1
1139;Budapest;M;27;LAK;0;0;1
1119;Budapest;;;SH+;0;1;2
8392;Zalavár;F;43;LAK;0;0;1
9700;Szombathely;;;TSS;0;1;1
4110;Biharkeresztes;M;52;LAK;0;1;2
1215;Budapest;M;49;LAK;0;1;1
1214;Budapest;M;44;LAK;0;1;1
1453;Budapest;;;TSS;0;1;1
2030;Érd;M;38;LAK;0;1;3
6077;Orgovány;M;47;LAK;0;1;2
1028;Budapest;;;SH+;0;1;2
1172;Budapest;M;;LAK;0;0;1
8900;Zalaegerszeg;M;38;LAK;0;0;1
3700;Kazincbarcika;;;SMB;0;1;2
8071;Magyaralmás;F;59;LAK;0;0;1
6454;Bácsborsód;;;SMB;0;1;1
1116;Budapest;;;SMB;0;1;2
8000;Székesfehérvár;M;51;LAK;0;1;1
1102;Budapest;F;62;LAK;0;1;1
5800;Mezőkovácsháza;F;46;LAK;0;0;1
1101;Budapest;M;45;LAK;0;1;1
8229;Csopak;;;TSS;0;1;1
2316;Tököl;F;40;LAK;0;1;1
1204;Budapest;M;45;LAK;0;1;1
2013;Pomáz;;;TSS;0;1;1
6726;Szeged;M;43;LAK;0;1;1
7300;Komló;M;45;LAK;0;0;1
6625;Fábiánsebestyén;F;48;LAK;0;0;1
8200;Veszprém;M;74;LAK;0;1;1
1056;Budapest;F;66;LAK;0;1;1
6000;Kecskemét;;;SMB;0;1;1
7090;Tamási;M;48;LAK;0;1;1
9400;Sopron;M;44;LAK;0;1;2
7300;Komló;;;TSS;0;1;1
6723;Szeged;M;55;LAK;0;1;1
3200;Gyöngyös;M;40;LAK;0;1;2
8900;Zalaegerszeg;;;SMB;0;1;2
4287;Vámospércs;F;22;LAK;0;0;1
2400;Dunaújváros;F;33;LAK;0;0;1
7800;Nagytótfalu;F;44;LAK;0;0;1
9751;Vép;;;SMB;0;1;4
2315;Szigethalom;;;SH+;0;1;2
4274;Hosszúpályi;F;48;LAK;0;1;2
5300;Karcag;M;60;LAK;0;1;1
9400;Sopron;F;45;LAK;0;1;3
8790;Zalaszentgrót;M;25;LAK;0;1;1
4274;Hosszúpályi;M;24;LAK;0;1;1
1034;Budapest;;;TSS;0;1;1
8130;Enying;M;42;LAK;0;1;1
3000;Hatvan;M;24;LAK;0;1;2
1173;Budapest;F;40;LAK;0;1;2
6060;Tiszakécske;M;48;LAK;0;1;1
6414;Pirtó;M;24;LAK;0;1;1
7045;Györköny;;;SH+;0;1;1
2890;Tata;F;38;LAK;0;1;1
8521;Nagyacsád;F;;LAK;0;0;1
8900;Zalaegerszeg;M;44;LAK;0;1;1
4024;Debrecen;;;SH+;0;0;1
8981;Gellénháza;M;43;LAK;0;1;1
9661;Vasegerszeg;;;SMB;0;0;1
3261;Abasár;F;60;LAK;0;0;1
2030;Érd;F;44;LAK;0;1;1
7623;Pécs;M;45;LAK;0;1;1
