dataset;subscriber;zip;sex;age;magan;uzleti;magenta_1;arpu;sim_4g
10.07;583C0F0A;1173;;;1;1;0;4;1
10.07;583119EF;1161;;;1;1;0;2;1
10.07;580097BD;1138;M;75;1;0;0;1;0
10.07;584FEFF8;1139;;;0;1;0;1;0
10.07;580639BD;1139;;;1;1;0;3;1
10.07;5834A1B7;1033;;;0;1;0;1;0
10.07;58346E0B;1453;;;0;1;0;1;1
10.07;58591C60;1143;;;0;1;0;2;1
10.07;58311214;1188;F;34;1;0;0;2;1
10.07;58233849;1013;M;46;1;0;0;1;1
10.07;58280409;1183;F;49;1;0;0;3;1
10.07;585AFA66;1194;;;0;1;0;1;1
10.07;5803D67F;1214;M;44;1;0;0;1;0
10.07;581C64B2;1171;F;57;1;0;0;1;1
10.07;584C06FD;1037;;;0;1;0;1;1
10.07;5815183D;1211;M;42;1;0;0;1;0
10.07;5843560D;1064;;;1;1;0;1;1
10.07;58062AA7;1042;;;1;1;0;1;0
10.07;5816DEDD;1108;M;38;1;0;0;1;0
10.07;58154611;1013;;;1;1;0;1;1
10.07;580622D1;1081;F;57;1;0;0;1;1
10.07;58393C9A;1135;;;0;1;0;1;1
10.07;5833921B;1212;M;;1;0;0;1;0
10.07;58323A63;1215;M;49;1;0;0;1;1
10.07;583F749E;1042;;;1;1;0;1;1
10.07;5820E5A3;1149;F;71;1;0;0;1;0
10.07;5822E27A;1165;M;58;1;0;0;3;1
10.07;582D0301;1125;M;68;1;0;0;1;0
10.07;58201F8C;1172;M;35;1;0;0;2;1
10.07;5839ABCA;1138;;;1;1;0;5;1
10.07;5832588D;1192;;;0;1;0;1;1
10.07;58415FAE;1238;;;1;1;0;1;0
10.07;5834E1F1;1211;M;42;1;0;0;1;0
10.07;584A598A;1453;;;0;1;0;1;1
10.07;583B690E;1453;;;0;1;0;1;1
10.07;58592E6D;1028;;;1;1;0;2;1
10.07;584248FA;1027;;;0;1;0;3;1
10.07;58381706;1087;;;0;1;0;1;1
10.07;583A227E;1031;M;;1;0;0;1;0
10.07;58203EB1;1138;;;1;0;0;1;0
10.07;580BB7D3;1131;F;52;1;0;0;1;1
10.07;580014B5;1388;;;0;1;0;1;1
10.07;585D77F7;1042;;;1;1;0;1;1
10.07;584158BC;1121;F;62;1;0;0;2;1
10.07;580E1576;1188;F;49;1;0;0;2;1
10.07;5821860D;1026;;;1;1;0;2;1
10.07;58044FF6;1118;M;24;1;0;0;1;1
10.07;584DE09F;1171;F;28;1;0;0;1;1
10.07;584A00AF;1775;F;41;1;0;0;1;0
10.07;580B4EE4;1211;M;42;1;0;0;1;1
10.07;581687F2;1136;F;26;1;0;0;2;1
10.07;584A5454;1022;F;;1;0;0;1;0
10.07;582CA420;1044;;;0;1;0;2;1
10.07;583E537C;1211;M;42;1;0;0;1;0
10.07;58030559;1453;;;0;1;0;2;1
10.07;584B277E;1201;F;82;1;0;0;1;1
10.07;582BE389;1141;;;1;1;0;1;1
10.07;581CC46C;1077;;;0;1;0;5;1
10.07;5831062E;1225;M;;1;0;0;1;0
10.07;5842E682;1211;M;42;1;0;0;1;0
10.07;58065473;1042;;;1;1;0;1;0
10.07;5819DC3B;1215;F;41;1;0;0;1;1
10.07;5829766A;1117;;;0;1;0;1;1
10.07;583A0740;1149;;;0;1;0;1;1
10.07;580B8CC7;1192;F;68;1;0;0;1;0
10.07;584D4089;1144;M;62;1;0;0;1;1
10.07;5809E65E;1149;;;0;1;0;1;1
10.07;582B8DE9;1203;;;0;1;0;5;1
10.07;58494ADD;1042;;;1;1;0;1;1
10.07;58039C9E;1148;;;1;0;0;2;1
10.07;58461913;1048;F;;1;0;0;1;0
10.07;58595BF3;1163;F;21;1;0;0;2;1
10.07;583548A1;1114;M;49;1;0;0;1;0
10.07;5849EF2E;1036;M;30;1;0;0;1;1
10.07;584F42CF;1211;M;42;1;0;0;1;0
10.07;584084FE;1124;F;;1;0;0;1;0
10.07;58265920;1101;M;64;1;0;1;2;1
10.07;581767BF;1087;;;0;1;0;1;1
10.07;58322A76;1221;F;34;1;0;0;2;1
10.07;581C3E08;1051;;;0;1;0;1;1
10.07;58378467;1051;;;0;1;0;1;1
10.07;583407BD;1013;;;1;0;0;1;1
10.07;580F1A59;1013;M;46;1;0;0;1;1
10.07;5811808E;1146;;;1;1;0;1;0
10.07;58109B9D;1042;;;1;1;0;1;1
10.07;584EBCAE;1181;F;33;1;0;0;1;1
10.07;5837D45C;1211;M;63;1;0;0;1;1
10.07;580F91B0;1215;M;49;1;0;0;1;1
10.07;580AB23D;1144;M;64;1;0;0;3;1
10.07;58105108;1092;F;63;1;0;0;1;1
10.07;583FA44C;1196;M;29;1;0;0;1;1
10.07;582110A5;1043;M;63;1;0;0;4;1
10.07;580EF78D;1042;;;1;1;0;1;1
10.07;585F6360;1042;;;1;1;0;1;1
10.07;585F3101;1554;;;0;1;0;1;1
10.07;582F38CA;1115;M;53;1;0;0;1;1
10.07;580F2D10;1085;M;32;1;0;0;2;1
10.07;584F5B73;1146;;;0;1;0;1;1
10.07;584AF8A2;1013;;;1;0;0;1;0
10.07;5859762D;1453;;;0;1;0;1;1
10.07;582639E7;1111;;;0;1;0;1;1
10.07;5829B29A;1103;;;0;1;0;1;1
10.07;58125EDC;1141;;;1;1;0;1;0
10.07;580740A2;1022;;;0;1;0;1;1
10.07;5808573D;1117;;;0;1;0;5;1
10.07;581E5935;1211;M;42;1;0;0;1;1
10.07;5805324F;1201;F;41;1;0;0;2;1
10.07;58156C10;1047;;;0;1;0;1;0
10.07;581AE3F8;1041;M;;1;0;0;1;0
10.07;580892E6;1132;;;0;1;0;1;1
10.07;584543B3;1211;M;42;1;0;0;1;0
10.07;581939E8;1211;M;42;1;0;0;1;1
10.07;585C70C9;1211;M;42;1;0;0;1;1
10.07;58599D6D;1165;F;50;1;0;0;1;0
10.07;585AD398;1135;;;0;1;0;1;1
10.07;5800ACBE;1173;F;61;1;0;0;2;1
10.07;5833E74A;1173;F;56;1;0;0;2;1
10.07;585AA618;1173;M;62;1;0;0;1;0
10.07;581115EB;1211;F;24;1;0;0;2;1
10.07;583121FB;1119;F;32;1;0;0;2;0
10.07;5829D0AD;1138;;;0;1;0;2;1
10.07;58117CC0;1042;;;1;1;0;1;1
10.07;581C4402;1211;M;42;1;0;0;1;0
10.07;58269F42;1042;;;1;1;0;1;0
10.07;58426E98;1042;;;1;1;0;1;1
10.07;583B8A7C;1042;;;1;1;0;1;0
10.07;582BDEBC;1156;;;1;1;0;1;1
10.07;5844896A;1112;;;0;1;0;1;1
10.07;580C04E4;1078;;;0;1;0;1;1
10.07;580B475F;1113;;;0;1;0;2;1
10.07;580CAB3F;1048;F;37;1;0;0;2;0
10.07;585947E6;1191;M;54;1;0;1;2;0
10.07;584E8577;1054;;;0;1;0;3;1
10.07;584C26D9;1083;F;34;1;0;0;1;1
10.07;584C6643;1061;M;34;1;0;0;4;1
10.07;5805AF02;1215;M;49;1;0;0;1;1
10.07;58154FC2;1211;M;42;1;0;0;1;0
10.07;5840F058;1031;M;78;1;0;0;1;0
10.07;5841A589;1181;F;32;1;0;0;1;1
10.07;58367D68;1148;F;38;1;0;0;4;1
10.07;5808107A;1211;M;42;1;0;0;1;0
10.07;58040EC2;1042;;;1;1;0;1;1
10.07;58422230;1215;M;49;1;0;0;1;0
10.07;5804BE8A;1211;M;42;1;0;0;1;0
10.07;584C59CE;1042;;;0;1;0;1;1
10.07;58597C8A;1148;F;38;1;0;0;2;1
10.07;5839A24D;1163;F;;1;0;0;1;1
10.07;58277259;1035;F;31;1;0;0;1;1
10.07;582C1C32;1042;;;1;1;0;1;1
10.07;581E8D43;1082;M;61;1;0;1;1;1
10.07;583C0DAC;1061;F;36;1;0;1;2;1
10.07;583CFCEA;1013;F;46;1;0;0;1;1
10.07;581F61F0;1042;;;1;1;0;1;0
10.07;58461A1A;1039;F;68;1;0;0;3;1
10.07;584F5BB3;1174;F;;1;0;0;3;1
10.07;58374A9A;1173;M;61;1;0;1;2;1
10.07;58151E57;1191;M;56;1;0;0;1;1
10.07;5849A6FC;1111;M;67;1;0;0;1;1
10.07;583102D1;1211;M;42;1;0;0;1;1
10.07;5826564A;1453;;;0;1;0;1;1
10.07;58393F5D;1042;;;1;1;0;1;0
10.07;581DC5A3;1013;M;46;1;0;0;1;1
10.07;580BD289;1139;;;0;1;0;1;0
10.07;5807DF8C;1035;F;63;1;0;0;3;1
10.07;582B6122;1149;;;0;1;0;1;1
10.07;5816C941;1131;M;;1;0;0;1;0
10.07;5831488B;1118;;;0;1;0;2;1
10.07;584C9E27;1013;F;43;1;0;0;4;1
10.07;585D5095;1151;M;41;1;0;0;2;1
10.07;5858C531;1042;;;1;1;0;1;1
10.07;58318CF8;1013;M;46;1;0;0;1;1
10.07;5849E88A;1051;F;;1;0;0;1;0
10.07;581D4883;1558;;;0;1;0;4;1
10.07;581221D1;1116;M;45;1;0;0;1;1
10.07;5843EC36;1042;;;1;1;0;1;0
10.07;5838D907;1165;F;;1;0;0;1;0
10.07;5848D568;1042;;;1;1;0;1;1
10.07;5815DA3D;1137;F;48;1;0;0;3;1
10.07;58311CD4;1171;M;48;1;0;0;2;1
10.07;58288695;1214;M;60;1;0;0;3;0
10.07;5838A891;1196;;;1;1;0;1;0
10.07;58387407;1172;M;67;1;0;0;1;0
10.07;5819A134;1386;;;0;1;0;1;1
10.07;583D793D;1181;F;51;1;0;0;3;1
10.07;5840CFD5;1211;M;42;1;0;0;1;0
10.07;58165176;1133;M;46;1;0;0;4;1
10.07;5813BB40;1214;M;30;1;0;0;1;1
10.07;583C490C;1054;;;0;1;0;1;1
10.07;580190AA;1112;F;78;1;0;0;1;0
10.07;583A0294;1145;F;48;1;0;0;1;1
10.07;583895C9;1165;F;43;1;0;0;1;1
10.07;5809C5BF;1149;;;0;1;0;1;1
10.07;585A88DD;1134;;;1;1;0;1;0
10.07;583DC0E3;1042;;;1;1;0;1;0
10.07;581B047E;1139;;;0;1;0;1;0
10.07;58482AAE;1155;F;43;1;0;0;1;1
10.07;582D2F82;1087;;;0;1;0;1;1
10.07;5848371D;1300;;;0;1;0;1;1
10.07;584EF0D2;1046;F;22;1;0;0;3;1
10.07;581E4F4F;1215;M;49;1;0;0;1;1
10.07;585D1816;1042;;;0;1;0;1;1
10.07;58075B9B;1453;;;0;1;0;1;1
10.07;58379A8A;1223;F;42;1;0;0;1;1
10.07;58158034;1025;;;1;0;0;1;1
10.07;58073792;1042;;;1;1;0;2;1
10.07;58033969;1121;M;56;1;0;0;3;1
10.07;584B8F15;1146;;;0;1;0;1;1
10.07;580BDE60;1186;;;1;1;0;1;0
10.07;58465F64;1087;;;0;1;0;1;1
10.07;583854A6;1453;;;0;1;0;1;1
10.07;5821E08F;1142;;;1;1;0;1;1
10.07;5843276C;1108;F;64;1;0;0;1;0
10.07;5817F442;1108;M;68;1;0;0;2;1
10.07;5803AAA0;1211;M;42;1;0;0;1;1
10.07;582F4772;1237;;;1;1;0;1;1
10.07;5811BB39;1106;F;65;1;0;0;1;1
10.07;5807197D;1182;;;1;1;0;4;1
10.07;582D2C9A;1132;F;65;1;0;1;3;1
10.07;582543A4;1215;M;49;1;0;0;1;1
10.07;58490E9F;1221;F;46;1;0;0;1;0
10.07;58105693;1193;M;36;1;0;0;1;1
10.07;580118A8;1453;;;0;1;0;1;1
10.07;580E6B3B;1138;F;64;1;0;0;1;1
10.07;5814107F;1211;M;42;1;0;0;1;0
10.07;585DC95E;1157;;;1;0;0;4;1
10.07;581E9D84;1132;M;;1;0;0;1;0
10.07;5844B321;1045;M;63;1;0;0;3;1
10.07;585CECCA;1054;;;0;1;0;1;1
10.07;5815B90F;1253;;;0;1;0;1;1
10.07;5842E6C7;1112;M;34;1;0;0;1;1
10.07;584922D4;1144;M;52;1;0;0;3;1
10.07;585DEBEC;1121;;;0;1;0;2;1
10.07;583EA0C3;1023;;;0;1;0;3;1
10.07;58060D54;1211;M;42;1;0;0;1;1
10.07;5847F08D;1201;F;27;1;0;0;1;1
10.07;581C2C78;1453;;;0;1;0;1;1
10.07;585A4B77;1211;M;42;1;0;0;1;1
10.07;584B49AC;1453;;;0;1;0;1;1
10.07;58342476;1152;M;72;1;0;0;1;1
10.07;585976C4;1107;;;1;1;0;1;1
10.07;58208C83;1119;F;;1;0;0;1;1
10.07;581163F5;1171;F;45;1;0;0;5;1
10.07;5859F491;1171;M;66;1;0;0;1;1
10.07;581BDD0B;1096;F;56;1;0;0;1;0
10.07;585E0FA4;1013;M;46;1;0;0;1;1
10.07;5813E741;1108;M;38;1;0;0;1;0
10.07;5840681A;1042;M;24;1;0;0;1;1
10.07;5819218F;1108;M;38;1;0;0;1;0
10.07;584E8505;1183;M;63;1;0;0;1;0
10.07;5840CEED;1052;;;1;0;0;1;0
10.07;5859F0C7;1282;;;0;1;0;3;1
10.07;584292C6;1453;;;0;1;0;1;1
10.07;5849EBDE;1038;F;46;1;0;0;1;0
10.07;5838F546;1147;;;1;1;0;1;1
10.07;582EE479;1054;;;0;1;0;1;1
10.07;584532D9;1024;;;1;1;0;1;1
10.07;5829883F;1300;;;0;1;0;1;1
10.07;583863B4;1215;M;49;1;0;0;1;1
10.07;580CDEF4;1239;F;;1;0;0;1;0
10.07;581F3638;1453;;;0;1;0;1;1
10.07;5822FE5E;1215;M;49;1;0;0;1;0
10.07;583E502F;1034;;;0;1;0;1;1
10.07;583D3367;1054;;;0;1;0;1;1
10.07;58029AC4;1044;;;0;1;0;1;1
10.07;5843108F;1388;;;0;1;0;1;0
10.07;582568BA;1054;;;0;1;0;1;1
10.07;58106CD4;1087;;;0;1;0;1;1
10.07;583333D5;1399;;;0;1;0;2;1
10.07;585EB52E;1138;;;0;1;0;1;1
10.07;582D0B43;1211;M;42;1;0;0;1;0
10.07;58592375;1215;M;49;1;0;0;1;1
10.07;582D25C2;1035;F;38;1;0;1;3;1
10.07;581D71B2;1193;F;69;1;0;0;1;0
10.07;5815EB59;1025;F;;1;0;0;1;0
10.07;584AC5AF;1211;M;42;1;0;0;1;1
10.07;581E40D4;1117;;;0;1;0;2;1
10.07;580F426A;1151;F;47;1;0;0;2;1
10.07;5840137F;1022;F;25;1;0;0;3;1
10.07;58413410;1442;;;0;1;0;5;1
10.07;58309430;1223;;;0;1;0;1;1
10.07;58442620;1215;F;43;1;0;0;1;1
10.07;585C69A4;1087;;;0;1;0;1;1
10.07;5825AECD;1051;;;0;1;0;1;1
10.07;58330565;1149;;;0;1;0;1;1
10.07;582EDDD3;1087;;;0;1;0;5;1
10.07;58276AE1;1225;;;1;0;0;1;1
10.07;580D6B4D;1107;M;71;1;0;0;3;1
10.07;580E8BD9;1211;M;42;1;0;0;1;1
10.07;5830DE5F;1095;;;0;1;0;1;1
10.07;581091EC;1013;M;46;1;0;0;2;1
10.07;5838BE7A;1118;F;33;1;0;0;2;1
10.07;583DE44E;1035;M;48;1;0;0;2;1
10.07;5829E7B6;1038;M;43;1;0;0;2;1
10.07;583AF5E3;1038;;;0;1;0;1;0
10.07;584EE5A8;1117;;;1;0;0;1;0
10.07;5830F6B2;1675;;;0;1;0;1;1
10.07;580F0485;1087;;;0;1;0;1;1
10.07;58459F3A;1053;;;1;1;0;2;1
10.07;583D10CB;1013;;;1;1;0;1;1
10.07;58476679;1182;;;1;1;0;1;0
10.07;5817EE52;1041;;;1;1;0;1;1
10.07;58344746;1042;;;1;1;0;1;1
10.07;5802FCF9;1087;;;0;1;0;1;1
10.07;583B34A9;1157;M;80;1;0;0;1;0
10.07;583A1736;1042;;;1;1;0;1;0
10.07;58014413;1253;;;0;1;0;1;1
10.07;584C7570;1037;;;1;1;0;4;1
10.07;581E8CDE;1211;M;42;1;0;0;1;0
10.07;5830B36B;1042;;;1;1;0;1;0
10.07;584342F1;1103;M;40;1;0;0;3;1
10.07;580B2289;1042;;;1;1;0;1;1
10.07;5823143B;1475;;;0;1;0;3;1
10.07;583976A9;1153;M;38;1;0;0;1;1
10.07;5843F365;1194;;;0;1;0;2;1
10.07;58490B81;1103;;;0;1;0;1;1
10.07;580D3EC4;1042;;;1;1;0;1;1
10.07;58184702;1224;F;61;1;0;0;1;0
10.07;580D6830;1149;;;0;1;0;1;1
10.07;58107E27;1054;;;0;1;0;1;1
10.07;583CF3A8;1182;F;45;1;0;0;1;1
10.07;584893FA;1147;F;68;1;0;0;2;1
10.07;58383797;1453;;;0;1;0;1;1
10.07;58383697;1012;M;67;1;0;0;3;1
10.07;5810314C;1052;;;0;1;0;3;1
10.07;58089AC1;1038;;;0;1;0;1;0
10.07;58136E47;1188;M;49;1;0;0;1;1
10.07;583CAADC;1214;;;1;0;0;1;0
10.07;584BDC41;1214;M;40;1;0;0;1;0
10.07;5807476F;1039;M;29;1;0;0;1;1
10.07;582A12F6;1015;;;0;1;0;5;1
10.07;583E30F8;1461;;;0;1;0;1;1
10.07;5816F0DE;1013;;;1;1;0;1;0
10.07;5834DF95;1211;M;42;1;0;0;1;0
10.07;5859C387;1054;;;0;1;0;1;1
10.07;58335690;1087;;;0;1;0;1;1
10.07;5817E9C8;1013;M;46;1;0;0;1;1
10.07;582C5288;1211;M;42;1;0;0;1;0
10.07;581966A4;1211;M;42;1;0;0;1;1
10.07;58346713;1122;M;36;1;0;0;1;1
10.07;58099D98;1025;M;81;1;0;0;1;1
10.07;58166832;1101;;;0;1;0;2;1
10.07;58376439;1025;F;65;1;0;1;2;1
10.07;58118086;1087;F;54;1;0;0;1;1
10.07;5806FD10;1071;;;1;1;0;2;1
10.07;583B7C07;1054;;;0;1;0;1;1
10.07;582EAD05;1134;M;24;1;0;0;1;1
10.07;5816C6DE;1117;;;0;1;0;1;1
10.07;582A0A44;1172;F;69;1;0;0;1;0
10.07;585C88A1;1022;M;50;1;0;0;1;0
10.07;584FE799;1112;M;29;1;0;0;1;0
10.07;584082D4;1038;;;0;1;0;2;1
10.07;58362DC8;1094;;;1;1;0;1;1
10.07;582D3497;1101;F;27;1;0;0;3;1
10.07;580ABBFB;1036;M;;1;0;0;1;0
10.07;581CCDE7;1053;;;0;1;0;5;1
10.07;584A482A;1103;;;0;1;0;1;1
10.07;5848EB5F;1215;M;49;1;0;0;1;1
10.07;58592011;1211;M;42;1;0;0;1;0
10.07;580654DD;1183;M;58;1;0;0;1;1
10.07;5825D010;1106;;;0;1;0;2;1
10.07;582AF44F;1300;;;0;1;0;1;1
10.07;583DC6B9;1213;;;1;1;0;1;1
10.07;581BF34D;1106;;;0;1;0;5;1
10.07;584FC69D;1051;;;0;1;0;1;1
10.07;582DF527;1077;F;55;1;0;0;1;1
10.07;581BF235;1095;;;0;1;0;3;1
10.07;58460BC3;1131;;;1;1;0;3;1
10.07;583F572F;1211;M;42;1;0;0;1;1
10.07;58074B68;1042;;;1;1;0;1;1
10.07;5820882F;1171;F;49;1;0;0;2;1
10.07;58023C36;1101;M;51;1;0;0;1;1
10.07;58220F60;1117;;;1;0;0;3;1
10.07;585DF06B;1325;;;0;1;0;1;1
10.07;5824C647;1211;M;42;1;0;0;1;0
10.07;583D3CE6;1112;;;1;1;0;5;1
10.07;58051FC7;1211;M;42;1;0;0;2;0
10.07;5805B638;1072;M;;1;1;0;1;0
10.07;582E6217;1119;;;1;1;0;1;1
10.07;58188675;1237;M;34;1;0;0;1;1
10.07;585F3C30;1042;;;1;1;0;2;1
10.07;5838523C;1223;F;78;1;0;0;1;0
10.07;58137991;1453;;;0;1;0;1;1
10.07;580F1B35;1172;;;1;0;0;1;0
10.07;5818E3EF;1204;M;;1;0;0;1;0
10.07;584C687D;1101;;;0;1;0;1;1
10.07;58238052;1112;M;66;1;0;0;1;1
10.07;58333494;1078;;;0;1;0;1;1
10.07;5827A0DC;1215;M;49;1;0;0;1;1
10.07;581839BD;1194;;;1;1;0;1;0
10.07;580F85AB;1139;M;29;1;0;0;1;1
10.07;583F4191;1025;;;0;1;0;1;0
10.07;584903DC;1138;;;1;0;0;1;1
10.07;5830C07E;1172;M;27;1;0;0;1;0
10.07;582295C9;1042;;;1;1;0;1;0
10.07;584680F8;1222;F;36;1;0;0;1;0
10.07;5849A363;1114;;;1;1;0;3;0
10.07;581BCD00;1123;;;0;1;0;2;1
10.07;582EA3B4;1101;F;58;1;0;0;2;1
10.07;582FDA7F;1752;;;0;1;0;3;1
10.07;58105BE4;1038;F;48;1;0;0;1;0
10.07;584285BC;1075;;;0;1;0;1;1
10.07;5829E7F5;1025;;;1;1;0;2;1
10.07;58242F51;1103;;;0;1;0;3;1
10.07;581F1578;1015;;;0;1;0;1;0
10.07;5818E43E;1028;;;1;0;0;1;1
10.07;582FC115;1253;;;0;1;0;1;1
10.07;5832C58D;1103;;;0;1;0;1;1
10.07;58434BF2;1093;;;0;1;0;2;0
10.07;58263DFD;1193;F;41;1;0;0;1;0
10.07;581AB1CC;1214;M;44;1;0;0;1;1
10.07;58207EDF;1074;M;73;1;0;0;2;1
10.07;58336A58;1211;M;42;1;0;0;1;0
10.07;582C5957;1112;M;;1;0;0;1;0
10.07;583D2446;1146;;;0;1;0;1;1
10.07;585DFC81;1051;;;0;1;0;1;1
10.07;584BC177;1042;;;1;1;0;1;1
10.07;5814ACD1;1211;F;62;1;0;0;2;1
10.07;58007B6E;1149;;;0;1;0;1;1
10.07;5858FCEA;1066;;;0;1;0;1;1
10.07;5808F29C;1213;M;;1;0;0;1;0
10.07;582D89E4;1211;M;42;1;0;0;1;1
10.07;58587BA8;1047;M;40;1;0;0;1;1
10.07;58392E9B;1023;;;0;1;0;1;1
10.07;5844EE81;1126;F;78;1;0;0;1;1
10.07;585C4B6E;1147;;;1;0;0;4;1
10.07;58087FA6;1155;M;50;1;0;0;1;1
10.07;5849B260;1195;F;68;1;0;0;2;1
10.07;5833CC33;1054;;;0;1;0;1;1
10.07;582C1A86;1161;;;1;1;0;1;1
10.07;5818DDC9;1108;M;38;1;0;0;1;0
10.07;5845747A;1183;;;1;0;0;1;0
10.07;5809123E;1055;;;0;1;0;2;1
10.07;584CEF70;1125;F;54;1;0;0;3;1
10.07;58254340;1453;;;0;1;0;1;1
10.07;58415499;1037;;;0;1;0;2;1
10.07;584B3D9C;1024;;;1;1;0;1;1
10.07;58156243;1191;M;39;1;0;0;1;1
10.07;5829A99C;1035;F;49;1;0;1;2;1
10.07;58192172;1364;M;46;1;0;0;1;1
10.07;58016762;1239;M;42;1;0;0;1;0
10.07;583D6B2A;1174;F;45;1;0;0;1;1
10.07;583417E5;1211;M;42;1;0;0;1;0
10.07;58593983;1590;;;0;1;0;2;1
10.07;584A2DFC;1053;;;0;1;0;4;1
10.07;5837C7C7;1048;M;53;1;0;0;1;1
10.07;582263FB;1051;;;0;1;0;1;1
10.07;582FB8DF;1138;F;77;1;0;0;1;1
10.07;583D0EA4;1211;M;42;1;0;0;1;0
10.07;58130DC0;1048;M;44;1;0;0;1;1
10.07;58397660;1139;M;34;1;0;0;2;1
10.07;584CAAD2;1165;F;40;1;0;0;3;1
10.07;5841A369;1051;;;0;1;0;1;1
10.07;580F9E33;1173;F;26;1;0;0;2;1
10.07;580E129A;1077;;;0;1;0;3;1
10.07;583EE543;1221;M;;1;0;0;1;0
10.07;58456E81;1039;M;45;1;0;0;1;1
10.07;58159AD4;1054;F;61;1;0;0;3;1
10.07;5818AF55;1211;M;42;1;0;0;1;0
10.07;581E0D8F;1147;M;61;1;0;0;1;1
10.07;58000EF6;1118;M;68;1;0;0;1;1
10.07;58442948;1037;;;1;0;0;2;1
10.07;58585BB2;1103;;;0;1;0;1;1
10.07;5806BC38;1238;;;0;1;0;1;1
10.07;58073F40;1122;F;85;1;0;0;1;0
10.07;584374F3;1141;;;0;1;0;1;0
10.07;5843D7A8;1149;F;40;1;0;0;1;0
10.07;581FF038;1213;M;44;1;0;0;1;0
10.07;584DA925;1391;;;0;1;0;1;1
10.07;5820CC2C;1222;;;1;1;0;1;0
10.07;583BC4E8;1181;M;53;1;0;0;1;0
10.07;58080364;1025;;;0;1;0;3;1
10.07;580EDD3E;1031;;;0;1;0;1;0
10.07;5858C593;1202;;;0;1;0;1;1
10.07;580C85FA;1211;M;42;1;0;0;1;1
10.07;5804249C;1044;M;46;1;0;0;1;1
10.07;5815A410;1142;F;60;1;0;0;1;1
10.07;584BD4EA;1107;M;47;1;0;0;5;1
10.07;58130A87;1118;F;71;1;0;0;2;1
10.07;583C739A;1172;F;50;1;0;0;1;1
10.07;5842F55D;1088;;;1;1;0;1;1
10.07;585FE590;1211;M;42;1;0;0;1;1
10.07;5833116A;1078;;;0;1;0;1;1
10.07;583155B7;1037;F;53;1;0;1;2;1
10.07;582A3C6B;1238;F;44;1;0;0;2;1
10.07;58079C05;1073;;;1;0;0;1;1
10.07;580971BB;1054;;;0;1;0;1;1
10.07;583C0931;1211;M;42;1;0;0;1;1
10.07;585C56A4;1042;;;1;1;0;3;0
10.07;585965E4;1072;;;0;1;0;1;1
10.07;581AED2A;1118;M;31;1;0;0;2;1
10.07;5831A948;1116;M;38;1;0;0;1;0
10.07;58244037;1162;M;30;1;0;0;1;0
10.07;58285B86;1139;;;0;1;0;1;0
10.07;5809D72E;1054;;;0;1;0;2;1
10.07;583EF1E3;1204;M;48;1;0;0;4;1
10.07;583DC67C;1173;;;1;1;0;3;1
10.07;5821D369;1315;;;1;1;0;2;1
10.07;583F65DC;1164;F;40;1;0;0;3;1
10.07;583FE131;1103;M;51;1;0;0;1;0
10.07;5812DC34;1087;;;0;1;0;1;1
10.07;5825191B;1215;M;49;1;0;0;1;0
10.07;583FE57D;1092;F;42;1;0;0;5;1
10.07;5859F744;1095;;;0;1;0;1;1
10.07;583D231D;1211;M;42;1;0;0;1;0
10.07;584EC0E9;1042;;;1;1;0;1;0
10.07;5829DD56;1104;F;48;1;0;0;3;1
10.07;583DA3CF;1112;M;49;1;0;0;2;1
10.07;58115038;1163;F;71;1;0;0;1;0
10.07;5830FBFC;1211;M;42;1;0;0;1;0
10.07;581B1E82;1042;;;1;1;0;1;1
10.07;583590E1;1124;;;0;1;0;1;1
10.07;5838400E;1111;;;0;1;0;1;1
10.07;580DCEDA;1215;M;49;1;0;0;1;1
10.07;580F9E22;1201;M;43;1;0;0;1;1
10.07;58144A90;1135;;;0;1;0;1;1
10.07;5830CF90;1136;M;24;1;0;0;2;1
10.07;581CE9D9;1087;;;0;1;0;1;1
10.07;5828CAD0;1119;F;42;1;0;0;4;1
10.07;58497DB1;1042;;;1;1;0;1;0
10.07;585C4160;1117;;;1;0;0;1;0
10.07;58490E6A;1211;M;42;1;0;0;1;1
10.07;585A5BE6;1185;;;1;1;0;1;1
10.07;580708DD;1045;M;72;1;0;0;1;1
10.07;581B14D4;1028;F;30;1;0;0;1;1
10.07;584736F3;1139;F;54;1;0;0;2;1
10.07;5815BF74;1023;;;0;1;0;1;1
10.07;58319F6A;1087;;;0;1;0;1;1
10.07;581A3595;1124;M;51;1;0;0;3;1
10.07;58256AAA;1148;M;42;1;0;0;1;1
10.07;5817DCC5;1013;M;66;1;0;0;3;0
10.07;582FE9C8;1086;M;49;1;0;0;1;1
10.07;58246A73;1042;;;1;1;0;1;0
10.07;5838E16F;1188;M;69;1;0;0;1;0
10.07;58258517;1215;M;49;1;0;0;1;0
10.07;58415780;1237;M;54;1;0;0;1;1
10.07;5821FDB7;1163;F;;1;0;0;1;0
10.07;58583DB6;1191;M;47;1;0;0;1;1
10.07;582B908F;1102;M;;1;0;0;1;0
10.07;581F50D0;1195;M;74;1;0;0;1;1
10.07;58478CCE;1053;;;0;1;0;2;1
10.07;584DE833;1112;F;58;1;0;0;1;1
10.07;58234EE8;1211;M;42;1;0;0;1;0
10.07;581F1105;1211;M;42;1;0;0;1;1
10.07;5834EA53;1053;M;47;1;0;0;1;1
10.07;583898A2;1073;;;1;0;0;1;1
